インド感染1千万人超える　米国に次いで2カ国目,社会
インド感染1千万人超える　米国に次いで2カ国目,医療・健康
佐藤寿人が現役引退へ　元日本代表FW、J2千葉発表,スポーツ
東京で新たに736人感染,社会
東京で新たに736人感染,医療・健康
ローソン、中国で1万店を目標　25年までに、国内は食品充実,経済・ビジネス
岩手で2人死亡、3人感染,社会
岩手で2人死亡、3人感染,医療・健康
東京で新たに736人感染　月ごとの合計は9951人に,社会
東京で新たに736人感染　月ごとの合計は9951人に,医療・健康
9歳男児、年収30億円でトップ　米経済誌のユーチューバー番付,国際
菅首相、「GoTo」停止で陳謝　「事業者に迷惑掛けた」,政治・外交
"NTTドコモ5G料金を1000円値下げ  5G普及のための3つのポイント",経済・ビジネス
松平健さんがコロナ感染,文化
俳優の松平健さんがコロナ感染　発熱の症状,文化
北海道132人感染、10人死亡,社会
北海道132人感染、10人死亡,医療・健康
カズ、J1最年長出場記録を更新　得点記録は来季へ持ち越し,スポーツ
J1名古屋、3位でACLへ　川崎の勝ち点は83,スポーツ
バスケの渡嘉敷来夢が膝靱帯断裂　東京五輪は絶望的に,スポーツ
三陸鉄道、こたつ列車で温まろう　今季も運行開始,暮らし
サッカー皇后杯、新潟が4強入り　4連覇目指す日テレも,スポーツ
オリックス12選手の新入団発表　山下投手「沢村賞を取りたい」,スポーツ
関越道通行止め、一部区間で解除,社会
奈良で1人死亡、28人感染,社会
奈良で1人死亡、28人感染,医療・健康
"米政府 モデルナ社ワクチン使用許可　“ファイザー”のアレルギー5件",国際
初場所に向け大関陣が申し合い　貴景勝4勝6敗、合同稽古,スポーツ
岐阜で1人死亡、36人感染,社会
岐阜で1人死亡、36人感染,医療・健康
"世田谷一家殺人事件 まもなく20年　遺族「自首してほしい」",経済・ビジネス
大阪で311人感染,社会
大阪で311人感染,医療・健康
桑田真澄氏、踏み込んだ対策訴え　学会に参加、高校球数制限で,スポーツ
全日本レスリング、南條早映V2　女子57キロ級,スポーツ
ラグビー、早大と明大が4強入り　全国大学選手権、天理と帝京も,スポーツ
関越道通行止め、全て解除　大雪で作業遅れる,社会
愛知で230人感染,社会
愛知で230人感染,医療・健康
素材感じて...化粧品売り場異変　コロナ禍に旗艦店リニューアル,経済・ビジネス
アーモンドアイが引退式　日本馬最多の芝G1で9勝,スポーツ
国内コロナ感染20万人に迫る　前月比2倍、死者は4倍,社会
国内コロナ感染20万人に迫る　前月比2倍、死者は4倍,医療・健康
女子バレー、JTが初優勝　全日本選手権、東レを下す,スポーツ
神奈川で2人死亡、315人感染,社会
神奈川で2人死亡、315人感染,医療・健康
愛知で感染の1人死亡,社会
愛知で感染の1人死亡,医療・健康
群馬で1人死亡、30人感染,社会
群馬で1人死亡、30人感染,医療・健康
卓球のジャパンOPは来年開かず　ワールドツアー、感染拡大で,スポーツ
駅や繁華街の6割弱で人出「増える」,社会
中国、外資の安全審査規定を公表　軍事やIT対象,経済・ビジネス
徳島の養鶏場、殺処分終了　鳥インフルで8千羽,社会
関越道、上り線は通行止め全て解除,社会
上海市民、九州・沖縄産品に舌鼓　コロナ後想定、富裕層にアピール,国際
闇に浮かぶ那智の滝　和歌山、試験ライトアップ,暮らし
被爆者ら、政府に批准求める　核禁止条約発効を前に集会,社会
「日韓フォトコンテスト」授賞式　相手の魅力、写真で紹介,国際
パンダが主食の竹、有効活用を　和歌山でシンポジウム,暮らし
共同通信副部長が陽性　新型コロナ,社会
前田、一山の記録更新に意欲　陸上の山陽女子ロード,スポーツ
主要駅や繁華街の6割で人出増加　名古屋、広島は減少,社会
実は綱渡りだった「武漢救出ミッション」…日本とコロナの戦いはこうして始まった,国際
"【コレ英語で言えますか？】「だまし絵」で"密"を防ぐ",国際
"戸田恵梨香 花嫁を思わせる純白ワンピース姿披露　“遺伝子レベル”で管理してることとは？",スポーツ
捨てられてしまう商品から“幸せ”を。食品ロスを減らす企業の活動,暮らし
"地元で輝く女性を大勢に見て欲しい…サイトの「変身企画」に反響 キレイの種引き出して狙う化学反応",社会
"食べるのがもったいない!? 見た目も味も楽しめる注文殺到の「フラワーケーキ」",社会
中国で日本の魅力をネット発信　特産品販売を後押し,国際
性被害者の治療、支援に地域差　内閣府、統一指針通知へ,社会
新イージス艦に長射程ミサイル　政府検討、南西諸島の防衛を強化,政治・外交
IAEA、監視団派遣用意　処理水処分で日本と協議,科学
寒空の下、コロナ禍に悲痛な声　日比谷公園で相談会、食料も配布,社会
バスケ決勝はENEOS―トヨタ　全日本選手権の女子、20日対戦,スポーツ
大雪、JR北海道223本運休　1万8500人に影響,社会
リバプール南野、プレミアリーグ初ゴール,スポーツ
関越道の通行止め、下り線も解除,社会
南野拓実がプレミア初ゴール　リバプール加入2季目で,スポーツ
男子滑降、キルデが今季2勝目　アルペンスキーW杯,スポーツ
女子滑降、ゴッジャが今季初勝利　アルペンスキーW杯,スポーツ
千葉が19勝目、首位守る　バスケBリーグ1部,スポーツ
年末年始のコロナ対策　気をつけることは　両親が感染した場合に小さい子供の面倒は誰が見る？,社会
勤務先郵便局で7千万盗んだ疑い　長野、局員の45歳男逮捕,社会
7千万窃盗疑いで逮捕の男は「郵便局員」,社会
W杯距離、フェーンドリヒ初勝利　ノルディックスキー,スポーツ
秋田のスキー場で44人孤立　大雪による倒木の影響,社会
ウィザーズ八村、結膜炎で欠場　NBAのオープン戦最終戦,スポーツ
J1清水、ロティーナ氏が就任へ　来季監督、C大阪を今季で退任,スポーツ
阪神の秋山、球威向上に意欲的　2年連続2桁勝利へフォーム改良,スポーツ
英、変異ウイルス拡大で再び制限　ロンドンや南東部,国際
横浜M、大分の岩田獲得へ　東京五輪世代のDF,スポーツ
スキー場にサンタ大集合　密避け恒例写真は取りやめ,社会
現場に車残し運転手逃走　車2台衝突し歩行者死亡　茨城・古河市,社会
スイスもコロナワクチン承認　通常審査では「世界初」と当局,社会
スイスもコロナワクチン承認　通常審査では「世界初」と当局,医療・健康
中国産ワクチン“接種”計画　旧正月前に5000万人規模か,国際
松島フル出場もクレルモン敗れる　ラグビー欧州Cカップ,スポーツ
W杯ジャンプ、小林陵侑は13位　男子個人第6戦,スポーツ
秋田のスキー場、孤立状態解消,社会
メッシ、ペレ氏の世界記録に並ぶ　同一クラブで643ゴール,スポーツ
堂安、長谷部フル出場　サッカー、ドイツ1部,スポーツ
鈴木優磨が今季6ゴール目　サッカー、ベルギー1部,スポーツ
秋田・湯沢、スキー場の孤立解消　倒木が市道ふさぎ、44人が一夜,社会
長友佑都がオウンゴール　フランス1部リーグ、マルセイユ,スポーツ
吉田麻也、終了間際に出場　イタリア1部、サンプドリア,スポーツ
米女子ゴルフ、畑岡50位に後退　今季最終戦、CMEツアー第3日,スポーツ
フローニンゲン板倉滉はフル出場　オランダ1部リーグ,スポーツ
イスラエル首相がワクチン接種　国民に安心呼び掛け,国際
米へのハッキング、政権内で矛盾　トランプ氏、重大ではない,国際
"苦境続く"京都の花街"…16歳で東京から来た新人舞妓『夢の初舞台』まで",社会
バイデン氏、気候変動を優先へ　「危機的な状況にある」,国際
北日本と東日本で大雪の恐れ　交通障害やなだれ警戒、気象庁,社会
知事会、GoTo方針早期明示を　感染縮小地域は再開も、国に提言,政治・外交
JR車両と軽乗用車が衝突、千葉　遮断機押しのけ進入、女性けが,社会
「集中できない」「続かない」…コロナ禍の“おうち時間”の悩みを解消するアプリの利用者が急増,暮らし
「集中できない」「続かない」…コロナ禍の“おうち時間”の悩みを解消するアプリの利用者が急増,技術
出雲大社で汚れ落とし　初詣「時期ずらす検討を」,暮らし
コロナ禍の1年「すす払い」　京都・東西本願寺、新春へ準備,暮らし
「鍵閉めたかな？」外出時の不安を“色”で解消…便利グッズの仕組みを聞いた,暮らし
高校駅伝女子は世羅が優勝,スポーツ
本田圭佑、後半途中で交代　ブラジル全国選手権、ボタフォゴ,スポーツ
"味が濃くて甘い…旬を迎えた“竹崎カニ”  自分へのご褒美に「一度味わって」【佐賀発】",社会
広島の世羅、5年ぶり男女優勝　全国高校駅伝,スポーツ
渡辺雄太、開幕ロースター入りか　米NBA、ラプターズで,スポーツ
田中将大「大事な年になる」　所属未定の来季に決意,スポーツ
大リーグ年俸、コロナで大幅減　ドジャースがトップ,スポーツ
ファウチ氏「サンタは接種済み」　セサミストリートの関連番組で,国際
一山麻緒が3位、前田穂南は9位　山陽女子ロードのハーフマラソン,スポーツ
大分で8人感染,社会
大分で8人感染,医療・健康
宮崎で8人感染,社会
宮崎で8人感染,医療・健康
ウッズ親子が好スコア　PNC選手権、11歳の息子と,スポーツ
愛媛で1人死亡、1人感染,社会
愛媛で1人死亡、1人感染,医療・健康
高校駅伝男子は世羅が優勝,スポーツ
香川で2人感染,社会
香川で2人感染,医療・健康
次期駐日米大使の人事、白紙に　空席期間は戦後最長,国際
東京で新たに556人感染,社会
東京で新たに556人感染,医療・健康
東京の感染者、直近7日間平均600人超に,社会
東京の感染者、直近7日間平均600人超に,医療・健康
NFL、ビルズが東地区優勝　第15週第2日,スポーツ
東京、12月の感染者1万人超　1日平均も600人台に,社会
東京、12月の感染者1万人超　1日平均も600人台に,医療・健康
兵庫で3人死亡、104人感染,社会
兵庫で3人死亡、104人感染,医療・健康
新潟で5人感染,社会
新潟で5人感染,医療・健康
中国、コロナ通行証を全国共通に　「ヘルスコード」世界で普及も,国際
真珠万華鏡作りに注目、三重　県内地元への修学旅行で体験,暮らし
米、重いアレルギー症状が6例　ファイザーワクチン接種後,社会
米、重いアレルギー症状が6例　ファイザーワクチン接種後,医療・健康
北朝鮮首相が金剛山を視察　韓国抜きでの再開発を本格化か,国際
安倍前首相の証人喚問に否定的　森山氏、公開は「今後の話」,政治・外交
バイデン氏に民族融和協力を期待　ボスニア和平会議の上級代表,国際
岩手で2人死亡、5人感染,社会
岩手で2人死亡、5人感染,医療・健康
夫婦別姓で立民が自民揺さぶり　早期実現を主張,政治・外交
天皇杯、ホンダFCが準々決勝へ　初出場の福山シティも,スポーツ
護衛艦、派遣期間延長で初出港　青森、中東での情報収集へ,社会
レスリング、五輪代表の文田がV　高谷惣は10年連続日本一,スポーツ
北海道で135人感染、5人死亡,社会
北海道で135人感染、5人死亡,医療・健康
J2、徳島が初優勝で天皇杯へ　福岡に敗れるも得失点差で上回る,スポーツ
朝鮮学校行脚の記録を点訳　67校、東京のグループ,社会
徳島で2人感染,社会
徳島で2人感染,医療・健康
和歌山で5人感染,社会
和歌山で5人感染,医療・健康
火葬料値上げに葬儀社が猛反発　東京、「喪主の負担増」,暮らし
境港「じゃんことカニ感謝祭」　GoTo商店街事業に採択、鳥取,暮らし
21年度予算案、21日に決定　新型コロナ対応で106兆円に,経済・ビジネス
沖縄で22人感染,社会
沖縄で22人感染,医療・健康
J3相模原、初のJ2昇格決める　岩手に敗れた長野を逆転,スポーツ
三重で13人感染,社会
三重で13人感染,医療・健康
徳島の鳥インフル、高病原性と確認,社会
グレナディアガーズがG1初勝利　朝日杯FS,スポーツ
公共団体顧問の就任許容　日弁連、第三者委指針案,社会
"『100％超えの還元率』ふるさと納税に新たな波紋 …新型コロナで返礼品増量の‟からくり”とは？",経済・ビジネス
"『100％超えの還元率』ふるさと納税に新たな波紋 …新型コロナで返礼品増量の‟からくり”とは？",暮らし
中道政党代表がソウル市長選出馬　来年4月、安哲秀氏,国際
巡礼客なく、閑散クリスマス　キリストの生誕地、ベツレヘム,国際
バスケ全日本女子はENEOSが8連覇,スポーツ
AIやロボット活用へ規制緩和　河野担当相「どんどん進める」,政治・外交
富山で2人感染,社会
富山で2人感染,医療・健康
よくある感染症状、初めは一部　嗅覚3％、発熱で半数と和歌山県,社会
よくある感染症状、初めは一部　嗅覚3％、発熱で半数と和歌山県,医療・健康
宮城で22人感染,社会
宮城で22人感染,医療・健康
サッカー皇后杯、浦和が準決勝へ　仙台も進出,スポーツ
長崎で23人感染,社会
長崎で23人感染,医療・健康
愛知で160人感染、1人死亡,社会
愛知で160人感染、1人死亡,医療・健康
鹿児島で2人感染,社会
鹿児島で2人感染,医療・健康
大阪の医療体制、緊迫の年末年始　1床でも多く、調整難航で焦り,社会
大阪の医療体制、緊迫の年末年始　1床でも多く、調整難航で焦り,医療・健康
防府読売マラソン、丸山が初V　川内は2位,スポーツ
長野で1人死亡、13人感染,社会
長野で1人死亡、13人感染,医療・健康
高知で23人感染,社会
高知で23人感染,医療・健康
奈良で4人死亡、25人感染,社会
奈良で4人死亡、25人感染,医療・健康
バスケ、ENEOSが女子8連覇　全日本選手権2チーム目,スポーツ
埼玉で161人感染,社会
埼玉で161人感染,医療・健康
茨城で16人感染,社会
茨城で16人感染,医療・健康
熊本で20人感染,社会
熊本で20人感染,医療・健康
群馬で2人死亡、36人感染,社会
群馬で2人死亡、36人感染,医療・健康
京都で63人感染,社会
京都で63人感染,医療・健康
タイで大規模クラスター　市場関係者ら548人感染,国際
滋賀で6人感染,社会
滋賀で6人感染,医療・健康
大阪で251人感染,社会
大阪で251人感染,医療・健康
海外から到着の25人感染,社会
海外から到着の25人感染,医療・健康
バレー全日本男子、ジェイテクトが初優勝,スポーツ
J1、C大阪の新監督にクルピ氏,スポーツ
福島でさらに5人感染,社会
福島でさらに5人感染,医療・健康
岐阜で13人感染,社会
岐阜で13人感染,医療・健康
中国、コロナ通行証を全国に　世界での普及見据える,国際
レスリング全日本選手権　東京オリンピック金メダル候補　文田健一郎選手が優勝,スポーツ
福岡で98人感染,社会
福岡で98人感染,医療・健康
静岡でさらに9人感染,社会
静岡でさらに9人感染,医療・健康
栃木で20人感染,社会
栃木で20人感染,医療・健康
"「ギリギリの状態」業務は増え、待遇は悪化  家族とも隔絶…コロナ病棟で働く看護師の悲鳴",社会
C大阪の新監督にクルピ氏　4度目の監督復帰,スポーツ
山梨で4人感染,社会
山梨で4人感染,医療・健康
フットサル、久光重貴氏死去　元日本代表,スポーツ
逮捕の郵便局員は窓口営業部長　長野・佐久の7千万円窃盗事件,社会
神奈川で1人死亡、239人感染,社会
神奈川で1人死亡、239人感染,医療・健康
大井川の環境保全、国に要望　リニア工事で静岡の10市町,社会
異色Jリーガーの安彦、格闘家に　J3のYS横浜から引退,スポーツ
広島で1人死亡、93人感染,社会
広島で1人死亡、93人感染,医療・健康
男子ホッケー、岐阜朝日クが優勝　日本リーグ、2年ぶり3度目,スポーツ
広島で新たに1人死亡,社会
広島で新たに1人死亡,医療・健康
加藤は1回目途中棄権　W杯男子大回転第4戦,スポーツ
大阪府で感染者6人死亡,社会
大阪府で感染者6人死亡,医療・健康
川崎市で男性刺され死亡、ベトナム国籍か,社会
大阪府が感染者数を訂正,社会
大阪府が感染者数を訂正,医療・健康
川崎で男性刺され殺人で捜査　ベトナム国籍か,社会
国内コロナ感染20万人近づく　2496人確認、死者36人,社会
国内コロナ感染20万人近づく　2496人確認、死者36人,医療・健康
渡部暁斗9位、ガイガー連勝　W杯複合男子個人第5戦,スポーツ
諫早干拓「開門せず基金で和解」　農相、現地視察で表明,政治・外交
ネット広告、大規模調査へ　消費者庁、ルール作り活用,社会
ハンセン病、施策検討会を設置へ　差別解消に向け専門家・当事者,社会
オランダ、英からの航空機到着を禁止,国際
米、93兆円の追加財政出動へ　コロナ対策で与野党大筋合意,国際
M―1で「マヂカルラブリー」が優勝,文化
男子ロシア、女子スイスV　スキーW杯距離,スポーツ
須貝13位、古野慧25位　W杯スキークロス,スポーツ
マヂカルラブリーが優勝　漫才M―1グランプリ,文化
レデツカが通算2勝目　女子スーパー大回転,スポーツ
ボローニャの冨安はフル出場　サッカー、セリエA,スポーツ
ひがし北海道の松金が陽性　IH日本代表合宿に参加,スポーツ
英コロナ変異種、欧州厳戒　仏独も入国停止や規制,国際
ベルギーとイタリアも英国便受け入れ禁止,国際
千葉県がんセンター研究所の所長を現行犯逮捕　車で男性はねる,社会
岩手で震度5弱　青森の女性1人けが,社会
独も英国便受け入れ停止,国際
仏も英国からの入国停止,国際
為替相場　　22日（日本時間　2時）,経済・ビジネス
住宅火災で1人死亡　住人の72歳女性か,社会
平日は看護師・週末そば職人の「二足の草鞋」…原動力は和菓子職人だった祖父から学んだ「人への感謝」,社会
ワクチン、次は75歳以上に　米、モデルナ製発送,国際
オランダ感染、秋以降最多に　変異種に懸念も,国際
渡辺雄太、ラプターズと契約　3季目もNBAでプレーへ,スポーツ
NBAラプターズが渡辺雄太との契約を発表,スポーツ
佐藤幸椰9位、グラネルV5　W杯ジャンプ男子第7戦,スポーツ
知人殺害容疑で自称ベトナム国籍の男を逮捕,社会
米議会与野党、新型コロナ追加対策で合意,国際
東京株式　21日終値,経済・ビジネス
睡眠剤混入で小林化工に立ち入り　厚労省「厳しい処分免れない」,社会
睡眠剤混入で小林化工に立ち入り調査,社会
東証、1円安　午前9時15分現在,経済・ビジネス
畑岡奈紗38位、高真栄Vで女王　米女子ゴルフ最終戦,スポーツ
米、コロナ追加経済対策案に合意　93兆円規模、21日にも成立,経済・ビジネス
ボンネットに乗せ走行の男を逮捕　殺人未遂容疑で静岡県警,社会
トランプ氏、戒厳令を協議　側近らと、反対もあり激論に,国際
米紙が大坂なおみを特集　人種差別啓発運動など紹介,スポーツ
武藤と乾が所属のエイバルが黒星　スペイン1部リーグ、レアル戦,スポーツ
川島永嗣はフル出場　フランス1部リーグ,スポーツ
太田光さん、名誉毀損で勝訴　新潮社に440万賠償命令,社会
「裏口入学」記事で新潮社に賠償命令,社会
菅原由勢は終盤まで出場　オランダ1部リーグ,スポーツ
家計資産、消費抑制で9月末最高　1901兆円、コロナ自粛などで,経済・ビジネス
東京円、103円台前半,経済・ビジネス
予算案は106兆6097億円　コロナ対応で5兆円の予備費,経済・ビジネス
伊セリエAで「6秒」最速ゴール　ACミランのFWレオン,スポーツ
中国、8カ月連続で金利を据え置き,経済・ビジネス
愛知・西尾市議14人が懇親会　参加者「反省はある」,政治・外交
中国、8カ月連続で金利据え置き　経済回復が進み、金融緩和に慎重,経済・ビジネス
デジタル庁基本方針を決定　システム改善へ司令塔創設,政治・外交
山形県で10人が新型コロナ感染,社会
山形県で10人が新型コロナ感染,医療・健康
松平健さん感染判明前に収録参加　NHK番組、岐阜・多治見、,文化
"英からの入国制限 相次ぐ　変異種拡大で",国際
移動式給油機5台を配備、和歌山　大規模災害に備え,暮らし
東証、午前終値159円安の2万6603円,経済・ビジネス
大阪万博の基本方針を閣議決定　デジタル活用、脱炭素を発信,政治・外交
東証、午前終値は2万6603円　一時200円超下落,経済・ビジネス
国家公務員、42年ぶりに定員増,政治・外交
福島・相馬沖で無人漁船が漂流　船長は死亡、乗組員不明,社会
不妊治療で1億円脱税の疑い　病院長を告発、東京国税局,社会
42年ぶりに国家公務員が定員増　コロナ対応、デジタル庁で,政治・外交
パトカー事故で3人けが、山口　緊急走行中、トラック横転,社会
「鬼滅の刃」興収311億円に　あと5億円強で歴代1位,文化
年末年始営業の薬局に都が協力金　コロナ対策、小池知事会見へ,政治・外交
福島の処理水巡り社長の姿勢批判　原子力規制委員長「顔見えない」,科学
"ベトナム人男性殺害 知人男逮捕　「もみ合いになり刺した」",社会
官製談合で北海道職員に有罪　農業土木工事で価格漏えい,社会
GoToトラベル再開、順次検討　ステージ2までの地域,政治・外交
社会学者エズラ・ボーゲル氏死去　日本の高度成長で勤勉さを評価,文化
静岡県で1人が新型コロナ感染、1人死亡,社会
静岡県で1人が新型コロナ感染、1人死亡,医療・健康
コロナ変異種の国内確認なしと官房長官,社会
コロナ変異種の国内確認なしと官房長官,医療・健康
高松市で1人が新型コロナ感染,社会
高松市で1人が新型コロナ感染,医療・健康
コロナ変異種、国内で確認なし　加藤官房長官、入国制限を継続,社会
コロナ変異種、国内で確認なし　加藤官房長官、入国制限を継続,医療・健康
11月の白物家電出荷額16％増　空気清浄機は過去最高,経済・ビジネス
元三菱商事社長の槙原稔氏が死去,経済・ビジネス
元三菱商事社長、槙原稔氏が死去　逆風の中、財務体質を健全化,経済・ビジネス
川内優輝2時間20分切り百度目　ギネス世界記録申請へ,スポーツ
株取引、量子暗号でデータ保護　東芝やNEC、野村HD,経済・ビジネス
聖夜にスヌーピーの音楽を　東京でオーケストラ公演,文化
浜辺美波「主人公に勇気もらう」　映画「約束のネバーランド」,文化
12歳娘に強姦、男に逆転有罪,社会
"「親父への思いが一番強かったかもしれない」“裏口入学報道”判決後に爆笑問題 太田光さんが会見",スポーツ
パラのチケット払い戻し締め切り　返金は来年1月中旬以降,スポーツ
12歳長女に強姦、逆転有罪　被害証言「信用性高い」と高裁,社会
"指原莉乃と田中みな実が和服姿でカンパイ！ みな実の目に浮かぶ涙の理由は…？",スポーツ
"新型コロナ 東京都で新たに392人の感染確認",社会
東京で新たに392人感染,社会
東京で新たに392人感染,医療・健康
東証終値、48円安,経済・ビジネス
落語家の林家こん平さんが死去,文化
東証続落、終値は先週比48円安　英でのコロナ変異種、急増を懸念,経済・ビジネス
国内のコロナ、累計20万人超　感染者、第3波衰えず,社会
国内のコロナ、累計20万人超　感染者、第3波衰えず,医療・健康
国内の新型コロナ感染者20万人超える,社会
国内の新型コロナ感染者20万人超える,医療・健康
21日東京株式市場終値　48円97銭安の2万6714円42銭,経済・ビジネス
落語家の林家こん平さんが死去　「笑点」で人気、「チャラーン」,文化
東京、新たに392人感染　新型コロナ、1人死亡,社会
東京、新たに392人感染　新型コロナ、1人死亡,医療・健康
国税庁、文書1万9千枚誤廃棄,社会
ロッテ美馬は1億2千万円　移籍1年目に10勝,スポーツ
総務省が携帯料金の選び方解説　ポータルサイト開設,経済・ビジネス
河井案里議員の当選無効求め提訴　連座制を適用、公設秘書有罪受け,社会
"感染力は従来の70%強い イギリスで新型コロナウイルスの変異種が猛威…日本への影響はあるのか",国際
トヨタ自動車の工場で黒煙,社会
厚労省、来年度に582人職員増　コロナ対応で人手不足深刻,社会
厚労省、来年度に582人職員増　コロナ対応で人手不足深刻,医療・健康
税務署で文書1万9千枚を誤廃棄　7国税局管内、情報流出なし,社会
中日のマスコットが契約更改　「ドアラ」、現状維持でサイン,スポーツ
サーフィン、五十嵐が開幕戦5位　プロ最高峰、CT男子,スポーツ
NFL、シーホークスがPO進出　ペイトリオッツ12季ぶりに敗退,スポーツ
福岡で国内最古級「分銅」　奴国に大陸の度量衡制度か,文化
「桜」、不記載額5千万円超疑い　弁護士ら新たな告発状提出,社会
愛知のトヨタ自動車工場で火災　300人避難、けが人なしか,社会
コロナ特措法改正、通常国会念頭　忘年会見送り、帰省延期を,社会
コロナ特措法改正、通常国会念頭　忘年会見送り、帰省延期を,医療・健康
コロナ対応、保健師900人増員　2年間で、人件費など財政支援,政治・外交
将棋の藤井二冠が広告契約　不二家など2社、来年3月から,文化
馬毛島海上調査を開始、鹿児島　自衛隊基地建設で防衛省,社会
奈良新聞、ネットで発掘調査動画　新サービス開始,文化
紅白、LiSAさん鬼滅歌唱　活動休止する嵐はメドレー,文化
帰省するかわりにお歳暮を贈る「帰歳暮」が話題…楽天市場売れ筋ランキングをご紹介,暮らし
西武の松坂大輔、来季の契約締結　「恩返しできるように」,スポーツ
皇室彩る「春飾り」準備　松竹梅の正月用盆栽,社会
大卒採用11年ぶりに「減らす」　感染拡大で売り手市場に陰り,経済・ビジネス
毛髪粉末化し睡眠薬検出　福岡大確立、性犯捜査に活用,社会
国交省、航空会社に追加支援　空港運営会社に無利子貸付も,経済・ビジネス
巨人・戸郷、4倍増2600万円　高校出2年目で9勝マーク,スポーツ
Jリーグ最優秀若手に瀬古歩夢　C大阪の20歳DF,スポーツ
ポイントためて「ポイ活」　専門家直伝“極意のポイント”,経済・ビジネス
“マスクに1プッシュ”で夏に注文殺到「ハッカ油」…冬場の使い道ってある？,暮らし
白鵬、朝乃山と20番で17勝　右四つに一日の長、合同稽古,スポーツ
高級串柿を金剛峯寺へ奉納　和歌山、かつらぎ町特産品,暮らし
ソフトバンク松田宣浩は現状維持　来季は「最多安打取りたい」,スポーツ
ソウル市、5人以上の会食禁止,国際
G＆R、デザイン酷似で販売中止　GACKTさんらのブランド,文化
日本医師会などが「医療緊急事態宣言」,社会
日本医師会などが「医療緊急事態宣言」,医療・健康
ソウル、5人以上の会食禁止　店に過料も、ワクチン不足に批判,国際
"「メリー・クリスマス」復活がトランプ最大の功績？バイデン政権組閣の多様性は"ポリティカル・コレクトネス"の反映か",国際
ホテルの神殿、初詣参拝客に開放　名古屋マリオット、分散の一助に,暮らし
年始に「大人食堂」1日200食　都内の教会でコロナ困窮者支援,社会
韓国の双竜自動車が更生手続き　準大手、資金難,経済・ビジネス
ジャニーズ事務所が5億円寄付　日本看護協会、基金設立へ,文化
福島民友新聞に賠償命令　コープ巡る記事で名誉毀損,社会
広島の菊池涼介、現状維持3億円　8年連続のゴールデングラブ賞,スポーツ
日本医師会など「緊急事態」宣言　9団体合同、通常医療困難と警告,社会
日本医師会など「緊急事態」宣言　9団体合同、通常医療困難と警告,医療・健康
東京円、103円台後半,経済・ビジネス
ソフトバンク店舗でも無料　“格安”乗り換え手数料0円に,経済・ビジネス
N国、略称「自民党」申請　中央選管が可否判断,政治・外交
傷害容疑の島根県雲南市長が辞職願,社会
アパレル三陽商会、早期退職募集　40歳以上の正社員対象,経済・ビジネス
握手なし！コロナ禍の政治活動のシュールな新様式「リモート街頭演説」とは？橋下徹が語る利点,暮らし
握手なし！コロナ禍の政治活動のシュールな新様式「リモート街頭演説」とは？橋下徹が語る利点,技術
「ジャポニカ学習帳」風の“広報冊子”が攻めてる…作成した北海道・鷹栖町議会に狙いを聞いた,社会
吉川元農相が議員辞職意向,政治・外交
サッカー、なでしこリーグを再編　プロ開幕に伴い1、2部に,スポーツ
陸自看護官、旭川市の医療機関から撤収,社会
陸自看護官、旭川市の医療機関から撤収,医療・健康
年末年始「家族で自宅に」　小池都知事会見、危機感訴え,政治・外交
安倍氏の答弁「虚偽」は118回　桜巡り立民指摘、公開招致を要求,政治・外交
陸自看護官、旭川から撤収　道と市、延長求めず,社会
陸自看護官、旭川から撤収　道と市、延長求めず,医療・健康
50年に再エネ比率5～6割へ　経産省、原発も「一定規模活用」,経済・ビジネス
歌手アリアナ・グランデさん婚約　不動産エージェントと,文化
傷害容疑の雲南市長が辞職願提出　島根、入院先で看護師に暴力,社会
高須院長、愛知県知事を提訴　芸術祭で津田氏らに賠償請求求め,社会
落語の繁昌亭大賞に桂よね吉さん　コロナ禍で配信の若手に特別賞,文化
ソフトバンクが月額2980円の料金プラン,経済・ビジネス
小中高生自殺、11月は48人　前年比倍増、高校生が最多,社会
糸魚川大火、住民4割戻らず　発生4年、高齢化影響,社会
大阪で感染者11人死亡,社会
大阪で感染者11人死亡,医療・健康
コクヨ、性別欄ない履歴書発売へ　開示希望しない需要に対応,暮らし
"「お前が来たでマスクする」家族がPCR検査の生徒に教師が差別発言  実は別の言葉もあった？",社会
"「お前が来たでマスクする」家族がPCR検査の生徒に教師が差別発言  実は別の言葉もあった？",暮らし
コロナで市船橋高などが全国高校バスケ欠場,スポーツ
J1川崎、中村の引退セレモニー　「最高のプロ生活」と涙,スポーツ
ソフトバンクも月額2980円　20ギガバイト、ドコモ対抗へ,経済・ビジネス
全国高校バスケ、3チーム欠場　23日から、コロナ陽性で,スポーツ
厚生労働省「業務停止が妥当」　福井・小林化工、110日以上か,社会
アビガン承認見送り、厚労省部会　コロナ治療、有効性の判断は困難,社会
アビガン承認見送り、厚労省部会　コロナ治療、有効性の判断は困難,医療・健康
岩渕真奈が英アストンビラに移籍　なでしこジャパンのエースFW,スポーツ
タイ、旧野党系の首長選出ならず　地方選、支援者に謝罪,国際
ラグビー7人制女子のHC退任　海外出身の指導者起用へ,スポーツ
福島でさらに2人感染,社会
福島でさらに2人感染,医療・健康
EU、欧米自動車2社の統合承認,経済・ビジネス
欧州株、大幅下落,経済・ビジネス
欧州株は大幅下落　新型コロナ変異種に懸念,経済・ビジネス
